0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99
0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99
0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99
0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99
0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99
0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99
0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99
0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99
0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99
0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99
0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99  0.99
0.9900 0.9888 0.9875 0.9863 0.9850 0.9838 0.9825 0.9813 0.9800 0.9788 
0.9775 0.9763 0.9750 0.9738 0.9725 0.9713 0.9700 0.9688 0.9675 0.9663 
0.9650 0.9638 0.9625 0.9613 0.9600 0.9583 0.9575 0.9563 0.9550 0.9538 
0.9525 0.9513 0.9500 0.9500 0.9500 0.9500 0.9500 0.9500 0.9500 0.9500 
0.9500 0.9500 0.9500 0.9500 0.9500 0.9500 0.9500 0.9500 0.9500 0.9500
0.9500 0.9500 0.9500 0.9500 0.9500 0.9500 0.9500 0.9500 0.9500 0.9500
0.9500 0.9500 0.9500 0.9470 0.9441 0.9412 0.9382 0.9353 0.9324 0.9294
0.9265 0.9235 0.9206 0.9176 0.9147 0.9118 0.9088 0.9059 0.9029 0.9000
0.8857 0.8714 0.8571 0.8429 0.8286 0.8143 0.8000 0.7664 0.7329 0.6993
0.6657 0.6322 0.5986 0.5650 0.5314 0.4979 0.4643 0.4307 0.3971 0.3636
0.3300 0.3122 0.2944 0.2766 0.2589 0.2411 0.2233 0.2056 0.1878 0.1700
0.1636 0.1573 0.1509 0.1445 0.1381 0.1318 0.1255 0.1190 0.1127 0.1063
0.1000 0.0983 0.0967 0.0950 0.0933 0.0917 0.0900 0.0883 0.0867 0.0850
0.0833 0.0817 0.0800 0.0783 0.0767 0.0750 0.0733 0.0717 0.0700 0.0683 
0.0667 0.0650 0.0633 0.0617 0.0600 0.0600 0.0600 0.0600 0.0600 0.0600
0.0600 0.0600 0.0600 0.0600 0.0600 0.0600 0.0600 0.0600 0.0600 0.0600 
0.0600 0.0600 0.0600 0.0600 0.0

















 





