0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900
0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900
0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900
0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900
0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900
0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900
0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900
0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900
0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900
0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9900 0.9899
0.9887 0.9874 0.9861 0.9849 0.9836 0.9824 0.9811 0.9799 0.9786 0.9774
0.9762 0.9749 0.9737 0.9725 0.9712 0.9700 0.9688 0.9675 0.9663 0.9651
0.9639 0.9627 0.9614 0.9602 0.9590 0.9578 0.9566 0.9554 0.9542 0.9530
0.9518 0.9506 0.9494 0.9482 0.9470 0.9458 0.9447 0.9435 0.9423 0.9411
0.9399 0.9388 0.9376 0.9364 0.9353 0.9341 0.9329 0.9318 0.9306 0.9294
0.9283 0.9271 0.9260 0.9248 0.9237 0.9225 0.9214 0.9203 0.9191 0.9180
0.9169 0.9157 0.9146 0.9135 0.9123 0.9112 0.9101 0.9090 0.9079 0.9067
0.9056 0.9045 0.9034 0.9023 0.9012 0.9001 0.8990 0.8979 0.8968 0.8957
0.8946 0.8935 0.8924 0.8914 0.8903 0.8892 0.8881 0.8870 0.8860 0.8849
0.8838 0.8828 0.8817 0.8806 0.8796 0.8785 0.8774 0.8764 0.8753 0.8743
0.8732 0.8722 0.8711 0.8701 0.8691 0.8680 0.8670 0.8660 0.8649 0.8639
0.8629 0.8618 0.8608 0.8598 0.8588 0.8578 0.8567 0.8557 0.8547 0.8537
0.8527 0.8517 0.8507 0.8497 0.8487 0.8477 0.8467 0.8457 0.8447 0.8437
0.8428 0.8418 0.8408 0.8398 0.8388 0.8379 0.8369 0.8359 0.8350 0.8340
0.8330 0.8321 0.8311 0.8302 0.8292 0.8282 0.8273 0.8263 0.8254 0.8245
0.8235 0.8226 0.8216 0.8207 0.8198 0.8188 0.8179 0.8170 0.8161 0.8151
0.8142 0.8133 0.8124 0.8115 0.8105 0.8096 0.8087 0.8078 0.8069 0.8060
0.8051 0.8042 0.8033 0.8024 0.8015 0.8006 0.7998 0.7989 0.7980 0.7971
0.7962 0.7954 0.7945 0.7936 0.7927 0.7919 0.7910 0.7901 0.7893 0.7884
0.7876 0.7867 0.7859 0.7850 0.7842 0.7833 0.7825 0.7816 0.7808 0.7799
